id,text,prediction,probability,keywords,pubmed_id,pubmed_url,doi,pub_date,entrez_year,abstract,title,authors
41859988,"Psychological support in psychedelic-assisted therapy clinical trials: A systematic review.^
RATIONALE: The nature and role of the psychological support provided in psychedelic-assisted treatments for psychiatric disorders are currently the object of debate. How this support is conceptualized-as a vector for therapeutic change or framework for risk minimization-has far-reaching consequences in terms of how these treatments should be regulated, delivered, and studied. OBJECTIVES: To determine whether psychological interventions in psychedelic trials meet accepted definitions of psychotherapy using a common factors framework. We assess whether self-described psychedelic-assisted psychotherapies align with psychotherapy criteria and whether trials where support is not defined as psychotherapy nonetheless embed psychotherapeutic elements. METHODS: Following Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) guidelines, we searched PubMed and PsycINFO in January 2024 for all available clinical trials of psilocybin, MDMA, or lysergic acid diethylamide reporting any psychological support. Articles were assessed against a 4-item common factors framework. RESULTS: We screened 224 records, reviewed 52 full-text documents, and included 29 clinical trials (449 patients). Of the 29 trials, 69% met all 4 factors. Of the 19 psychotherapy-labeled trials, 84% met all 4 factors. Of the 10 non-psychotherapy-labeled studies, 40% met 4 factors. CONCLUSIONS: Findings indicate that the psychological interventions in most therapeutic psychedelic trials qualify as psychotherapy. We highlight the clinical implications in terms of clinician training and treatment timeframe. We emphasize the ethical imperative to measure and address the intervention complexity inherent to psychedelic trials, to optimize clinical outcomes and safeguard patients.",1,"[0.006246792618185282, 0.9937532544136047]","['common factors', 'complex interventions', 'psychedelic', 'psychedelic-assisted therapy', 'psychotherapy']",41859988,https://pubmed.ncbi.nlm.nih.gov/41859988/,10.1177/02698811261424204,2026-03-20,2026,"RATIONALE: The nature and role of the psychological support provided in psychedelic-assisted treatments for psychiatric disorders are currently the object of debate. How this support is conceptualized-as a vector for therapeutic change or framework for risk minimization-has far-reaching consequences in terms of how these treatments should be regulated, delivered, and studied. OBJECTIVES: To determine whether psychological interventions in psychedelic trials meet accepted definitions of psychotherapy using a common factors framework. We assess whether self-described psychedelic-assisted psychotherapies align with psychotherapy criteria and whether trials where support is not defined as psychotherapy nonetheless embed psychotherapeutic elements. METHODS: Following Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) guidelines, we searched PubMed and PsycINFO in January 2024 for all available clinical trials of psilocybin, MDMA, or lysergic acid diethylamide reporting any psychological support. Articles were assessed against a 4-item common factors framework. RESULTS: We screened 224 records, reviewed 52 full-text documents, and included 29 clinical trials (449 patients). Of the 29 trials, 69% met all 4 factors. Of the 19 psychotherapy-labeled trials, 84% met all 4 factors. Of the 10 non-psychotherapy-labeled studies, 40% met 4 factors. CONCLUSIONS: Findings indicate that the psychological interventions in most therapeutic psychedelic trials qualify as psychotherapy. We highlight the clinical implications in terms of clinician training and treatment timeframe. We emphasize the ethical imperative to measure and address the intervention complexity inherent to psychedelic trials, to optimize clinical outcomes and safeguard patients.",Psychological support in psychedelic-assisted therapy clinical trials: A systematic review.,"B. Brusky, K. M'Bailara, F. Alla, M. Barrault"
41859850,"Esketamine hydrochloride in the management of moderate-to-severe depressive symptoms in patients undergoing multiple wound repair surgeries: A multi-centre randomized, double-blind, placebo-controlled trial.^
INTRODUCTION: Patients undergoing multiple wound repair surgeries often develop moderate-to-severe anxiety and depression. However, there is a lack of effective rapid emotional intervention strategies during the perioperative period. METHODS: This multi-centre, randomized, double-blind, placebo-controlled trial involved 130 adult patients (65 in the esketamine group and 65 in the placebo group). Participants were randomly assigned to receive either esketamine (0.2-0.3 mg/kg) or saline intravenously during surgery. The primary outcome was the response rate (proportion of patients with ≥50% reduction in MADRS total score from baseline) on postoperative days (PODs) 1-3, evaluated using the Montgomery-Åsberg depression rating scale (MADRS). The secondary outcome was the remission rate (proportion of patients with MADRS total score ≤10) on postoperative days (PODs) 1-3; scores on the Patient Health Questionnaire-9 (PHQ-9), the Hospital Anxiety and Depression Scale-Anxiety subscale (HADS-A); and esketamine-related neuropsychiatric adverse events assessed using the Young Mania Rating Scale (YMRS), Clinician-Administered Dissociative States Scale (CADSS), and Brief Psychiatric Rating Scale (BPRS) within 30 days after surgery. RESULTS: The esketamine group showed a significantly higher response rate than the placebo group on POD 1-3. (POD 1: 53.8% vs. 26.2%, p = 0.001; POD 2: 60.0% vs. 40.0%, p = 0.009; POD 3: 73.8% vs. 53.8%, p = 0.018). The esketamine group also showed a higher remission rate and lower MADRS scores (POD 1: 33.8% vs. 10.8%, p = 0.002; POD 2: 40.0% vs. 23.1%, p = 0.038; POD 3: 56.9% vs. 23.1%, p < 0.001). Esketamine improved HADS-A and PHQ-9 scores by POD 3 without increasing neuropsychiatric adverse events within 30 days postoperatively. CONCLUSIONS: The results demonstrate that the intraoperative use of low-dose esketamine can rapidly and effectively alleviate moderate-to-severe anxiety and depressive symptoms in the early postoperative period (POD 1-3) among patients requiring repeated debridement surgeries without increasing neuropsychiatric or systemic adverse events within 30 days after surgery.",1,"[0.0028863786719739437, 0.9971135854721069]","['Esketamine, Postoperative Depression, Multiple Trauma, Postoperative Complications, Montgomery‐Asberg Depression Rating Scale', 'Montgomery‐Åsberg depression rating scale', 'esketamine', 'multiple trauma', 'postoperative complications', 'postoperative depression']",41859850,https://pubmed.ncbi.nlm.nih.gov/41859850/,10.1002/ctm2.70641,2026-03-01,2026,"INTRODUCTION: Patients undergoing multiple wound repair surgeries often develop moderate-to-severe anxiety and depression. However, there is a lack of effective rapid emotional intervention strategies during the perioperative period. METHODS: This multi-centre, randomized, double-blind, placebo-controlled trial involved 130 adult patients (65 in the esketamine group and 65 in the placebo group). Participants were randomly assigned to receive either esketamine (0.2-0.3 mg/kg) or saline intravenously during surgery. The primary outcome was the response rate (proportion of patients with ≥50% reduction in MADRS total score from baseline) on postoperative days (PODs) 1-3, evaluated using the Montgomery-Åsberg depression rating scale (MADRS). The secondary outcome was the remission rate (proportion of patients with MADRS total score ≤10) on postoperative days (PODs) 1-3; scores on the Patient Health Questionnaire-9 (PHQ-9), the Hospital Anxiety and Depression Scale-Anxiety subscale (HADS-A); and esketamine-related neuropsychiatric adverse events assessed using the Young Mania Rating Scale (YMRS), Clinician-Administered Dissociative States Scale (CADSS), and Brief Psychiatric Rating Scale (BPRS) within 30 days after surgery. RESULTS: The esketamine group showed a significantly higher response rate than the placebo group on POD 1-3. (POD 1: 53.8% vs. 26.2%, p = 0.001; POD 2: 60.0% vs. 40.0%, p = 0.009; POD 3: 73.8% vs. 53.8%, p = 0.018). The esketamine group also showed a higher remission rate and lower MADRS scores (POD 1: 33.8% vs. 10.8%, p = 0.002; POD 2: 40.0% vs. 23.1%, p = 0.038; POD 3: 56.9% vs. 23.1%, p < 0.001). Esketamine improved HADS-A and PHQ-9 scores by POD 3 without increasing neuropsychiatric adverse events within 30 days postoperatively. CONCLUSIONS: The results demonstrate that the intraoperative use of low-dose esketamine can rapidly and effectively alleviate moderate-to-severe anxiety and depressive symptoms in the early postoperative period (POD 1-3) among patients requiring repeated debridement surgeries without increasing neuropsychiatric or systemic adverse events within 30 days after surgery.","Esketamine hydrochloride in the management of moderate-to-severe depressive symptoms in patients undergoing multiple wound repair surgeries: A multi-centre randomized, double-blind, placebo-controlled trial.","X. Yu, T. Shen, T. Zhang, R. Bao, Z. Guo, Z. Feng, L. Tong, X. Zhang, M. Ran, G. Sun, W. Mi, J. Lou, Q. Fu"
41857871,"The Montreal model of ketamine-therapy for alcohol use disorder and comorbid treatment-resistant depression: protocol for a feasibility trial.^
BACKGROUND: Alcohol use disorder and treatment-resistant depression (TRD) often co-occur, presenting a major clinical challenge with limited effective treatments. However, ketamine produces rapid antidepressant effects and has shown promise in reducing alcohol use, and acceptance and commitment therapy (ACT) can be effective for both substance use and mood disorders. This study explores the feasibility and acceptability of combining ACT with ketamine within the framework of the Montreal Model-a structured, integrative psychedelic ketamine therapy developed for severe TRD. METHODS AND ANALYSIS: This study is a single-group, open-label feasibility trial at the Centre hospitalier de l'Université de Montréal (CHUM) Neuromodulation Ketamine Clinic in Montreal, Canada. 30 participants diagnosed with both alcohol use disorder and treatment-resistant depression will receive eight weekly in-person or virtual ACT sessions in addition to six intravenous ketamine infusions. The primary outcome is feasibility, assessed through study completion and protocol adherence. Secondary outcomes include recruitment rate, tolerability, safety, data completeness and healthcare resource use. Exploratory measures will examine changes in depressive symptoms, alcohol use and quality of life using validated tools. A subset of participants will participate in semistructured qualitative interviews to explore their experiences. ETHICS AND DISSEMINATION: This study was approved by the ethics committee of the CHUM on 14 May 2025. The results of the trial, including primary and secondary outcomes, will be published in peer-reviewed scientific journals. TRIAL REGISTRATION NUMBER: NCT06620276.",1,"[0.0029837717302143574, 0.997016191482544]","['Depression & mood disorders', 'Feasibility Studies', 'PSYCHIATRY', 'Substance misuse']",41857871,https://pubmed.ncbi.nlm.nih.gov/41857871/,10.1136/bmjopen-2026-116969,2026-03-18,2026,"BACKGROUND: Alcohol use disorder and treatment-resistant depression (TRD) often co-occur, presenting a major clinical challenge with limited effective treatments. However, ketamine produces rapid antidepressant effects and has shown promise in reducing alcohol use, and acceptance and commitment therapy (ACT) can be effective for both substance use and mood disorders. This study explores the feasibility and acceptability of combining ACT with ketamine within the framework of the Montreal Model-a structured, integrative psychedelic ketamine therapy developed for severe TRD. METHODS AND ANALYSIS: This study is a single-group, open-label feasibility trial at the Centre hospitalier de l'Université de Montréal (CHUM) Neuromodulation Ketamine Clinic in Montreal, Canada. 30 participants diagnosed with both alcohol use disorder and treatment-resistant depression will receive eight weekly in-person or virtual ACT sessions in addition to six intravenous ketamine infusions. The primary outcome is feasibility, assessed through study completion and protocol adherence. Secondary outcomes include recruitment rate, tolerability, safety, data completeness and healthcare resource use. Exploratory measures will examine changes in depressive symptoms, alcohol use and quality of life using validated tools. A subset of participants will participate in semistructured qualitative interviews to explore their experiences. ETHICS AND DISSEMINATION: This study was approved by the ethics committee of the CHUM on 14 May 2025. The results of the trial, including primary and secondary outcomes, will be published in peer-reviewed scientific journals. TRIAL REGISTRATION NUMBER: NCT06620276.",The Montreal model of ketamine-therapy for alcohol use disorder and comorbid treatment-resistant depression: protocol for a feasibility trial.,"C. McAnulty, P. Lavoie, S. Cyr, P. Lavin, L. Elkrief, S. Richard-Devantoy, E. Rizkallah, P. Lespérance, N. Gamin, A. Lembke, D. Jutras-Aswad, K. Greenway, N. Garel"
