id,text,prediction,probability,keywords,pubmed_id,pubmed_url,doi,pub_date,entrez_year,abstract,title,authors
41879500,"Psilocybin: Chemical Foundations and Emerging Therapeutic Potential.^
Psilocybin, chemically known as (4-phosphoryloxy-N, N-dimethyltryptamine, 4-PODMT), is derived from the psychoactive mushroom genus, Psilocybe. Of the four active metabolites, psilocin readily enters systemic circulation. The psychoactive effects of psilocin are thought to arise through partial agonist effects at the 5-HT2A receptor. Psychedelic drugs, including psilocybin, are having a renaissance, especially in mental health disorders, addiction, and cancer-related depression. The beneficial effects of psilocybin are expanding into brain injury and lifespan due to its ability to enhance neuroplasticity. However, the large-scale synthesis of psilocybin was the main challenge for the scientific community after the FDA's breakthrough therapy designation in 2018 for Treatment- Resistant Depression (TRD) and for Major Depressive Disorder (MDD) in 2019. Synthesizing psilocybin is challenging due to the complex reactions, a multi-step process that requires strict temperature control, hazardous reagents, and purification difficulties. The very first Hoffman's synthetic method was successfully modified by several medicinal chemistry research groups to obtain it on a kilogram scale to conduct important clinical trials. This mini review comprises a brief history, chemistry, and pharmacology, along with the therapeutic use in depression of this naturally occurring psychedelic.",0,"[0.991926908493042, 0.008073072880506516]","['Psilocybin', 'depression; structure-activity relationship.', 'drug', 'psilocin', 'psychedelic']",41879500,https://pubmed.ncbi.nlm.nih.gov/41879500/,10.2174/0113895575429775260119043318,2026-03-24,2026,"Psilocybin, chemically known as (4-phosphoryloxy-N, N-dimethyltryptamine, 4-PODMT), is derived from the psychoactive mushroom genus, Psilocybe. Of the four active metabolites, psilocin readily enters systemic circulation. The psychoactive effects of psilocin are thought to arise through partial agonist effects at the 5-HT2A receptor. Psychedelic drugs, including psilocybin, are having a renaissance, especially in mental health disorders, addiction, and cancer-related depression. The beneficial effects of psilocybin are expanding into brain injury and lifespan due to its ability to enhance neuroplasticity. However, the large-scale synthesis of psilocybin was the main challenge for the scientific community after the FDA's breakthrough therapy designation in 2018 for Treatment- Resistant Depression (TRD) and for Major Depressive Disorder (MDD) in 2019. Synthesizing psilocybin is challenging due to the complex reactions, a multi-step process that requires strict temperature control, hazardous reagents, and purification difficulties. The very first Hoffman's synthetic method was successfully modified by several medicinal chemistry research groups to obtain it on a kilogram scale to conduct important clinical trials. This mini review comprises a brief history, chemistry, and pharmacology, along with the therapeutic use in depression of this naturally occurring psychedelic.",Psilocybin: Chemical Foundations and Emerging Therapeutic Potential.,"SA. Patil, HC. Hunsberger"
41878754,"[Pharmacological post-acute treatment of alcohol use disorder: Established strategies and innovative approaches].^
Alcohol use disorders are common and contribute significantly to the global burden of disease. The treatment of alcohol dependence includes the acute withdrawal phase and the post-acute rehabilitation phase. The primary goal of post-acute treatment is long-term abstinence, although reduction of alcohol consumption is also recognized as an intermediate goal. In addition to psychosocial and psychotherapeutic interventions, the use of medications is recommended. In Switzerland, four medications (acamprosate, naltrexone, nalmefene, and disulfiram) are approved for post-acute treatment. Their efficacy in reducing relapse risk, drinking days, and overall alcohol consumption is well established. Baclofen, topiramate, and gabapentin are used ""off-label"", but sufficient evidence of their effectiveness is still lacking. Innovative approaches such as cannabidiol, psilocybin, and glucagon-like peptide-1 receptor agonists show promising therapeutic potential, which needs to be confirmed in further clinical studies. The use of pharmacological interventions can help improve patient outcomes, reduce the need for inpatient treatment, and lower healthcare costs. TITEL: Medikamentöse Postakutbehandlung der Alkoholabhängigkeit: Etablierte Strategien und innovative Ansätze. EINLEITUNG: Alkoholkonsumstörungen sind häufig und tragen erheblich zur globalen Krankheitslast bei. Die Behandlung der Alkoholabhängigkeit umfasst die akute Entzugsphase und die postakute Entwöhnungsphase. Primäres Ziel der Postakutbehandlung ist die dauerhafte Abstinenz, aber auch die Konsumreduktion ist als intermediäres Ziel anerkannt. Neben psychosozialen und psychotherapeutischen Interventionen wird auch der Einsatz von Medikamenten empfohlen. In der Schweiz sind mit Acamprosat, Naltrexon, Nalmefen und Disulfiram vier Medikamente zur Postakutbehandlung zugelassen, deren Wirksamkeit in Bezug auf Rückfallrisiko bzw. Trinktage und Trinkmenge gut belegt ist. Baclofen, Topiramat und Gabapentin kommen «off-label» zum Einsatz, es liegt jedoch noch keine ausreichende Evidenzlage zur Wirksamkeit vor. Innovative Ansätze wie Cannabidiol, Psilocybin und Glucagon-like Peptide-1-Rezeptor-Agonisten zeigen ein vielversprechendes therapeutisches Potenzial, das in weiteren klinischen Studien bestätigt werden muss. Der Einsatz medikamentöser Interventionen kann dazu beitragen, die Prognose der Betroffenen zu verbessern, stationäre Behandlungen zu reduzieren und Kosten für das Gesundheitssystem zu senken. Schlüsselwörter: Alkohol, Abhängigkeit, Postakutbehandlung, Medikamente, Rückfallprophylaxe.",0,"[0.9857563376426697, 0.014243694953620434]","['Alcohol', 'dependence', 'medication', 'post-acute treatment', 'relapse prevention']",41878754,https://pubmed.ncbi.nlm.nih.gov/41878754/,10.23785/TU.2026.01.006,2026-02-01,2026,"Alcohol use disorders are common and contribute significantly to the global burden of disease. The treatment of alcohol dependence includes the acute withdrawal phase and the post-acute rehabilitation phase. The primary goal of post-acute treatment is long-term abstinence, although reduction of alcohol consumption is also recognized as an intermediate goal. In addition to psychosocial and psychotherapeutic interventions, the use of medications is recommended. In Switzerland, four medications (acamprosate, naltrexone, nalmefene, and disulfiram) are approved for post-acute treatment. Their efficacy in reducing relapse risk, drinking days, and overall alcohol consumption is well established. Baclofen, topiramate, and gabapentin are used ""off-label"", but sufficient evidence of their effectiveness is still lacking. Innovative approaches such as cannabidiol, psilocybin, and glucagon-like peptide-1 receptor agonists show promising therapeutic potential, which needs to be confirmed in further clinical studies. The use of pharmacological interventions can help improve patient outcomes, reduce the need for inpatient treatment, and lower healthcare costs. TITEL: Medikamentöse Postakutbehandlung der Alkoholabhängigkeit: Etablierte Strategien und innovative Ansätze. EINLEITUNG: Alkoholkonsumstörungen sind häufig und tragen erheblich zur globalen Krankheitslast bei. Die Behandlung der Alkoholabhängigkeit umfasst die akute Entzugsphase und die postakute Entwöhnungsphase. Primäres Ziel der Postakutbehandlung ist die dauerhafte Abstinenz, aber auch die Konsumreduktion ist als intermediäres Ziel anerkannt. Neben psychosozialen und psychotherapeutischen Interventionen wird auch der Einsatz von Medikamenten empfohlen. In der Schweiz sind mit Acamprosat, Naltrexon, Nalmefen und Disulfiram vier Medikamente zur Postakutbehandlung zugelassen, deren Wirksamkeit in Bezug auf Rückfallrisiko bzw. Trinktage und Trinkmenge gut belegt ist. Baclofen, Topiramat und Gabapentin kommen «off-label» zum Einsatz, es liegt jedoch noch keine ausreichende Evidenzlage zur Wirksamkeit vor. Innovative Ansätze wie Cannabidiol, Psilocybin und Glucagon-like Peptide-1-Rezeptor-Agonisten zeigen ein vielversprechendes therapeutisches Potenzial, das in weiteren klinischen Studien bestätigt werden muss. Der Einsatz medikamentöser Interventionen kann dazu beitragen, die Prognose der Betroffenen zu verbessern, stationäre Behandlungen zu reduzieren und Kosten für das Gesundheitssystem zu senken. Schlüsselwörter: Alkohol, Abhängigkeit, Postakutbehandlung, Medikamente, Rückfallprophylaxe.",[Pharmacological post-acute treatment of alcohol use disorder: Established strategies and innovative approaches].,P. Roser
41876058,"Psilocybin-assisted therapy for major depressive disorder: Perspective from meta-analysis.^
OBJECTIVE: This systematic review and meta-analysis of six randomized controlled trials aimed to investigate the temporal changes in the efficacy and safety of psilocybin treatment for major depressive disorder(MDD). METHODS: Separate meta-analyses were conducted for standard-dose psilocybin(25 mg/session, or 20-30 mg/70 kg/session) and low-dose psilocybin(10 mg/session or 15.05 mg/70 kg/session) subgroups. Control conditions included placebo, waiting-list control, niacin, or psilocybin 1 mg. RESULTS: Standard-dose psilocybin was superior to control in reducing depressive symptoms(standardized mean difference[SMD]:-1.05; 95% confidence intervals[CIs]:-1.60 to -0.50, p = 0.0002, I2 = 75%, K = 4). Sensitivity analysis excluding studies with waiting-list controls supported the superiority of standard-dose psilocybin compared with control without considerable heterogeneity(SMD:-0.70; 95%CI:-1.03 to -0.36, p < 0.0001, I2 = 43%, K = 2). This sensitivity analysis included two double-blind trials that incorporated manualized psilocybin-assisted psychotherapy. Compared with controls, standard-dose psilocybin was associated with higher response(risk ratio[RR]:2.34; 95%CI:1.52-3.60, p = 0.0001, I2 = 0%) and remission rates at 2-3 weeks post-treatment(RR:3.38; 95%CI:1.88-6.08, p < 0.0001, I2 = 0%), with response rate at 6-12 weeks post-treatment(RR:2.61; 95%CI:1.45-4.71, p = 0.001, I2 = 0%). Moreover, standard-dose psilocybin was related to lower all-cause discontinuation compared with control(RR:0.39; 95%CI:0.18-0.87, p = 0.02, I2 = 0%). Standard-dose psilocybin was associated with a higher incidence of headache(RR:2.06; 95%CI:1.11-3.81, p = 0.02, I2 = 57%) and nausea within 1-9 days post-treatment(RR:10.20; 95%CI:3.80-27.39, p < 0.0001, I2 = 0%) compared with the control; however, these symptoms resolved after this period. Low-dose psilocybin demonstrated no superior efficacy compared with the control group. CONCLUSIONS: This meta-analysis indicates that standard-dose psilocybin may represent a promising therapeutic option for MDD treatment. Nonetheless, future research should address the considerable methodological heterogeneity across current trials.",1,"[0.0032235519029200077, 0.9967764019966125]","['Depression', 'Meta-analysis', 'Psilocybin', 'Randomized controlled trial', 'Systematic review']",41876058,https://pubmed.ncbi.nlm.nih.gov/41876058/,10.1016/j.jad.2026.121675,2026-03-22,2026,"OBJECTIVE: This systematic review and meta-analysis of six randomized controlled trials aimed to investigate the temporal changes in the efficacy and safety of psilocybin treatment for major depressive disorder(MDD). METHODS: Separate meta-analyses were conducted for standard-dose psilocybin(25 mg/session, or 20-30 mg/70 kg/session) and low-dose psilocybin(10 mg/session or 15.05 mg/70 kg/session) subgroups. Control conditions included placebo, waiting-list control, niacin, or psilocybin 1 mg. RESULTS: Standard-dose psilocybin was superior to control in reducing depressive symptoms(standardized mean difference[SMD]:-1.05; 95% confidence intervals[CIs]:-1.60 to -0.50, p = 0.0002, I2 = 75%, K = 4). Sensitivity analysis excluding studies with waiting-list controls supported the superiority of standard-dose psilocybin compared with control without considerable heterogeneity(SMD:-0.70; 95%CI:-1.03 to -0.36, p < 0.0001, I2 = 43%, K = 2). This sensitivity analysis included two double-blind trials that incorporated manualized psilocybin-assisted psychotherapy. Compared with controls, standard-dose psilocybin was associated with higher response(risk ratio[RR]:2.34; 95%CI:1.52-3.60, p = 0.0001, I2 = 0%) and remission rates at 2-3 weeks post-treatment(RR:3.38; 95%CI:1.88-6.08, p < 0.0001, I2 = 0%), with response rate at 6-12 weeks post-treatment(RR:2.61; 95%CI:1.45-4.71, p = 0.001, I2 = 0%). Moreover, standard-dose psilocybin was related to lower all-cause discontinuation compared with control(RR:0.39; 95%CI:0.18-0.87, p = 0.02, I2 = 0%). Standard-dose psilocybin was associated with a higher incidence of headache(RR:2.06; 95%CI:1.11-3.81, p = 0.02, I2 = 57%) and nausea within 1-9 days post-treatment(RR:10.20; 95%CI:3.80-27.39, p < 0.0001, I2 = 0%) compared with the control; however, these symptoms resolved after this period. Low-dose psilocybin demonstrated no superior efficacy compared with the control group. CONCLUSIONS: This meta-analysis indicates that standard-dose psilocybin may represent a promising therapeutic option for MDD treatment. Nonetheless, future research should address the considerable methodological heterogeneity across current trials.",Psilocybin-assisted therapy for major depressive disorder: Perspective from meta-analysis.,"T. Kishi, K. Sakuma, M. Hatano, H. Uchida, N. Iwata"
41869007,"Effects of Psilocybin on Religious and Spiritual Attitudes and Behaviors in Clergy from Various Major World Religions.^
BACKGROUND: Although historical writings, anthropological accounts, and experimental studies document associations between psilocybin use and religion, no prospective experimental study has investigated how the effects of psilocybin are experienced and interpreted by religious clergy. This exploratory study evaluated the overall safety and the acute and enduring effects of psilocybin in clergy. METHODS: Participants were psychedelic-naïve clergy from various major world religions. A randomized, parallel group, waitlist control design was used to assess the effects of two supported psilocybin sessions, with participants receiving 20 and then 20 or 30 mg/70 kg about 1 month later. Outcomes were compared between the Immediate Group (n = 13) and the Delayed Group (n = 16) at 6 months after screening using self-report measures. The effects of psilocybin were also assessed on session days and 4 and 16 months after the second psilocybin session in the 24 participants who completed both sessions. RESULTS: The primary outcome assessment at 6 months after screening showed that, compared with the delayed control group, participants who had received psilocybin reported significantly greater positive changes in their religious practices, attitudes about their religion, and effectiveness as a religious leader, as well as in their non-religious attitudes, moods, and behavior. Follow-up assessments showed that positive changes in religious and non-religious attitudes and behavior were sustained through 16 months after the second psilocybin session. At that time, participants rated at least one of their psilocybin experiences to be among the top five most spiritually significant (96%), profoundly sacred (92%), psychologically insightful (83%), and psychologically meaningful (79%) of their lives. Furthermore, 42% rated one of their experiences to be the single most profound of their lifetime. At 16-months follow-up, most (79%) strongly endorsed that the experiences had positive effects on their religious practices (e.g., prayer or meditation) and their daily sense of the sacred, and most (71%) reported positive changes in their appreciation of religious traditions other than their own. Although no serious adverse events were reported, 46% rated a psilocybin experience as among the top five most psychologically challenging of their lives. CONCLUSIONS: In this population of clergy, psilocybin administration was safe and increased multiple domains of overall psychological well-being including positive changes in religious attitudes and behavior as well as their vocation as a religious leader. The study was limited by a waitlist control design, homogenous sample, and the use of some unvalidated outcome measures. Further research with more rigorous control conditions and diverse samples is needed.",1,"[0.003039448754861951, 0.9969605803489685]","['clergy', 'clinical trial', 'mystical experience', 'psilocybin', 'religion', 'spirituality']",41869007,https://pubmed.ncbi.nlm.nih.gov/41869007/,10.1089/psymed.2023.0044,2025-12-01,2026,"BACKGROUND: Although historical writings, anthropological accounts, and experimental studies document associations between psilocybin use and religion, no prospective experimental study has investigated how the effects of psilocybin are experienced and interpreted by religious clergy. This exploratory study evaluated the overall safety and the acute and enduring effects of psilocybin in clergy. METHODS: Participants were psychedelic-naïve clergy from various major world religions. A randomized, parallel group, waitlist control design was used to assess the effects of two supported psilocybin sessions, with participants receiving 20 and then 20 or 30 mg/70 kg about 1 month later. Outcomes were compared between the Immediate Group (n = 13) and the Delayed Group (n = 16) at 6 months after screening using self-report measures. The effects of psilocybin were also assessed on session days and 4 and 16 months after the second psilocybin session in the 24 participants who completed both sessions. RESULTS: The primary outcome assessment at 6 months after screening showed that, compared with the delayed control group, participants who had received psilocybin reported significantly greater positive changes in their religious practices, attitudes about their religion, and effectiveness as a religious leader, as well as in their non-religious attitudes, moods, and behavior. Follow-up assessments showed that positive changes in religious and non-religious attitudes and behavior were sustained through 16 months after the second psilocybin session. At that time, participants rated at least one of their psilocybin experiences to be among the top five most spiritually significant (96%), profoundly sacred (92%), psychologically insightful (83%), and psychologically meaningful (79%) of their lives. Furthermore, 42% rated one of their experiences to be the single most profound of their lifetime. At 16-months follow-up, most (79%) strongly endorsed that the experiences had positive effects on their religious practices (e.g., prayer or meditation) and their daily sense of the sacred, and most (71%) reported positive changes in their appreciation of religious traditions other than their own. Although no serious adverse events were reported, 46% rated a psilocybin experience as among the top five most psychologically challenging of their lives. CONCLUSIONS: In this population of clergy, psilocybin administration was safe and increased multiple domains of overall psychological well-being including positive changes in religious attitudes and behavior as well as their vocation as a religious leader. The study was limited by a waitlist control design, homogenous sample, and the use of some unvalidated outcome measures. Further research with more rigorous control conditions and diverse samples is needed.",Effects of Psilocybin on Religious and Spiritual Attitudes and Behaviors in Clergy from Various Major World Religions.,"RR. Griffiths, R. Jesse, WA. Richards, MW. Johnson, ND. Sepeda, AP. Bossis, S. Ross"
