id,text,prediction,probability,keywords,pubmed_id,pubmed_url,doi,year,abstract,title,authors
41747431,"The use of repetitive transcranial magnetic stimulation (rTMS), electroconvulsive therapy (ECT), ketamine, and esketamine in reducing suicidality in major depressive disorder: A comprehensive narrative review.^
BACKGROUND: Although repetitive transcranial magnetic stimulation (rTMS), electroconvulsive therapy (ECT), ketamine, and esketamine have established antidepressant effects, their effects on suicide outcomes are less reported. This comprehensive narrative review aims to analyze the antisuicidal effects of these interventions in individuals with major depressive disorder (MDD). METHODS: Search terms for this review included words related to the interventions of interest, suicidality, and depression. Databases included PubMed, OVID, and Google Scholar, with the search occurring from inception to June 19, 2025. Screening of studies, data extraction, and quality assessment of studies using NIH tools were performed. RESULTS: 108 studies met the eligibility criteria and were included in the review, with 30 studies investigating the effects of rTMS, 9 for ECT, 53 for ketamine, and 24 for esketamine. Some studies investigated the use of multiple interventions. All interventions were effective in reducing suicidality (p<0.05), particularly in the suicidal ideation (SI) dimension, with variations in the time of onset and duration of antisuicidal effects. rTMS and ECT demonstrated the longest-lasting effects in reducing SI and suicidal behavior while treatment with ketamine and esketamine resulted in the fastest reductions in measures of suicidality. CONCLUSION: Ketamine, esketamine, rTMS and ECT are associated with reductions in SI in persons with MDD, with the strongest evidence from randomized controlled trials supporting rapid, short-term effects, particularly for ketamine and esketamine. Further characterization and differentiation of the durability of antisuicidal effects of the aforementioned interventions requires investigation in large-scale, adequately-controlled clinical trials. In addition, whether reductions in SI following administration of these agents reduces the severity of aspects of suicidal behavior should be evaluated.",1,"[0.003544132923707366, 0.9964558482170105]","['Depression', 'Electroconvulsive therapy', 'Esketamine', 'Interventional psychiatry', 'Ketamine', 'Repetitive transcranial magnetic stimulation', 'Suicidality']",41747431,https://pubmed.ncbi.nlm.nih.gov/41747431/,10.1016/j.psychres.2026.117036,2026,"BACKGROUND: Although repetitive transcranial magnetic stimulation (rTMS), electroconvulsive therapy (ECT), ketamine, and esketamine have established antidepressant effects, their effects on suicide outcomes are less reported. This comprehensive narrative review aims to analyze the antisuicidal effects of these interventions in individuals with major depressive disorder (MDD). METHODS: Search terms for this review included words related to the interventions of interest, suicidality, and depression. Databases included PubMed, OVID, and Google Scholar, with the search occurring from inception to June 19, 2025. Screening of studies, data extraction, and quality assessment of studies using NIH tools were performed. RESULTS: 108 studies met the eligibility criteria and were included in the review, with 30 studies investigating the effects of rTMS, 9 for ECT, 53 for ketamine, and 24 for esketamine. Some studies investigated the use of multiple interventions. All interventions were effective in reducing suicidality (p<0.05), particularly in the suicidal ideation (SI) dimension, with variations in the time of onset and duration of antisuicidal effects. rTMS and ECT demonstrated the longest-lasting effects in reducing SI and suicidal behavior while treatment with ketamine and esketamine resulted in the fastest reductions in measures of suicidality. CONCLUSION: Ketamine, esketamine, rTMS and ECT are associated with reductions in SI in persons with MDD, with the strongest evidence from randomized controlled trials supporting rapid, short-term effects, particularly for ketamine and esketamine. Further characterization and differentiation of the durability of antisuicidal effects of the aforementioned interventions requires investigation in large-scale, adequately-controlled clinical trials. In addition, whether reductions in SI following administration of these agents reduces the severity of aspects of suicidal behavior should be evaluated.","The use of repetitive transcranial magnetic stimulation (rTMS), electroconvulsive therapy (ECT), ketamine, and esketamine in reducing suicidality in major depressive disorder: A comprehensive narrative review.","T. Menon, A. Lu, A. Arulmozhi, CE. Dri, S. Wong, KM. Teopiz, GH. Le, S. Lee, CR. Weissman, RS. McIntyre"
41741501,"Pilot study of psilocybin in patients with post-treatment lyme disease.^
Lyme disease, caused by the bacterium Borrelia burgdorferi, is the most common vector-borne disease in the United States and Europe. Although antibiotics effectively treat most cases, an estimated 10-20% of patients develop post-treatment Lyme disease (PTLD), a chronic syndrome marked by fatigue, pain, cognitive difficulties, mood disturbance, and reduced quality of life. There are no established treatments for PTLD. The serotonin 2A receptor agonist psychedelic psilocybin has recently shown potential antidepressant and anxiolytic effects in clinical trials as well as preliminary evidence for anti-inflammatory effects in animals. This open-label, single-arm pilot study evaluated the effects of psilocybin in 20 participants with well-characterized PTLD. The 8-week intervention included two psilocybin sessions (15 mg in week 4; 15 or 25 mg in week 6) with psychological support. Participants (11 women, 9 men, mean age 44, median illness duration 5.7 years) showed significant improvements in PTLD symptom burden and quality of life from study enrollment through 1-month following the second dose of psilocybin (primary endpoint), with significant benefits sustained through 6 months. At the 6-month follow-up, general PTLD symptom burden (GSQ-30) was decreased 40% from baseline (p < .001; Cohen's dz = - 1.22, 95% CI [- 2.12, - 0.78]), and health-related quality of life improved across both SF-36 domains, with Mental (MCS) and Physical (PCS) component scores increasing 13% (p ≤ .013; Cohen's dz = 0.46-0.59). Secondary outcomes assessing mood, fatigue, sleep quality, and pain also showed significant and sustained improvement through 6 months (all p ≤ .003; Cohen's dz = 0.56-1.25). No serious adverse events (AEs) related to the study intervention occurred. The most common AEs attributed to psilocybin were transient hypertension (90%), headache (65%), tachycardia (35%), pain (20%), and fatigue (15%). Preliminary findings support that psilocybin-assisted treatment was feasible and well-tolerated among the sample. Clinical outcomes indicated potentially long-lasting benefits of psilocybin-assisted treatment, warranting further investigation for PTLD. Trial registration: ClinicalTrials.gov Identifier NCT05305105, registered 22/03/2022.",1,"[0.003910571802407503, 0.9960894584655762]","['Lyme disease', 'Posttreatment lyme disease syndrome', 'Psilocybin', 'Psychedelic therapy', 'Psychedelics', 'Quality of life', 'Signs and symptoms']",41741501,https://pubmed.ncbi.nlm.nih.gov/41741501/,10.1038/s41598-026-38091-9,2026,"Lyme disease, caused by the bacterium Borrelia burgdorferi, is the most common vector-borne disease in the United States and Europe. Although antibiotics effectively treat most cases, an estimated 10-20% of patients develop post-treatment Lyme disease (PTLD), a chronic syndrome marked by fatigue, pain, cognitive difficulties, mood disturbance, and reduced quality of life. There are no established treatments for PTLD. The serotonin 2A receptor agonist psychedelic psilocybin has recently shown potential antidepressant and anxiolytic effects in clinical trials as well as preliminary evidence for anti-inflammatory effects in animals. This open-label, single-arm pilot study evaluated the effects of psilocybin in 20 participants with well-characterized PTLD. The 8-week intervention included two psilocybin sessions (15 mg in week 4; 15 or 25 mg in week 6) with psychological support. Participants (11 women, 9 men, mean age 44, median illness duration 5.7 years) showed significant improvements in PTLD symptom burden and quality of life from study enrollment through 1-month following the second dose of psilocybin (primary endpoint), with significant benefits sustained through 6 months. At the 6-month follow-up, general PTLD symptom burden (GSQ-30) was decreased 40% from baseline (p < .001; Cohen's dz = - 1.22, 95% CI [- 2.12, - 0.78]), and health-related quality of life improved across both SF-36 domains, with Mental (MCS) and Physical (PCS) component scores increasing 13% (p ≤ .013; Cohen's dz = 0.46-0.59). Secondary outcomes assessing mood, fatigue, sleep quality, and pain also showed significant and sustained improvement through 6 months (all p ≤ .003; Cohen's dz = 0.56-1.25). No serious adverse events (AEs) related to the study intervention occurred. The most common AEs attributed to psilocybin were transient hypertension (90%), headache (65%), tachycardia (35%), pain (20%), and fatigue (15%). Preliminary findings support that psilocybin-assisted treatment was feasible and well-tolerated among the sample. Clinical outcomes indicated potentially long-lasting benefits of psilocybin-assisted treatment, warranting further investigation for PTLD. Trial registration: ClinicalTrials.gov Identifier NCT05305105, registered 22/03/2022.",Pilot study of psilocybin in patients with post-treatment lyme disease.,"A. Garcia-Romeu, GP. Naudé, AW. Rebman, S. So, A. Yaffe, I. Geithner, EA. Kozero, T. Yang, MJ. Soloski, JN. Aucott"
41741401,"It's all about the relationship: The caregiver experience of supporting a person with advanced cancer going through an LSD microdosing trial.^
OBJECTIVES: The objectives of this research were to investigate the hopes, beliefs, perceptions, and experience of caregivers for advanced cancer patients undergoing a trial investigating a psychedelic-assisted therapy. METHODS: Semi-structured interviews asked 15 caregivers about their experience at baseline and 1 month after their close associate had completed treatment in a feasibility trial where participants were randomized to receive either lysergic acid diethylamide (LSD) microdoses or placebo alongside meaning-centered psychotherapy (MCP). Blinded to condition, reflexive thematic analysis was used to analyze interview transcripts. RESULTS: This study demonstrates the importance of bidirectional influences between caregiver and patient; the experience of one influences the experience of both. Caregivers were generally supportive of their close associate participating in a psychedelic-assisted trial, although some admitted hesitancy in them taking part. Caregivers described a desire to make the most of now, referring to the role of LSD microdose-assisted MCP as a means of accessing hope, improving the dyad relationship, and reducing existential distress. SIGNIFICANCE OF RESULTS: Participation in trials investigating psychedelic-assisted MCP may offer hope for patients and their caregivers. Given the bidirectional relationship in wellbeing between cancer dyads, caregivers should be included alongside patients in such trials.",1,"[0.008991498500108719, 0.9910085797309875]","['Cancer caregivers', 'LSD', 'MCP', 'caregiver-patient relationship', 'distress', 'dyad', 'microdosing']",41741401,https://pubmed.ncbi.nlm.nih.gov/41741401/,10.1017/S1478951526101977,2026,"OBJECTIVES: The objectives of this research were to investigate the hopes, beliefs, perceptions, and experience of caregivers for advanced cancer patients undergoing a trial investigating a psychedelic-assisted therapy. METHODS: Semi-structured interviews asked 15 caregivers about their experience at baseline and 1 month after their close associate had completed treatment in a feasibility trial where participants were randomized to receive either lysergic acid diethylamide (LSD) microdoses or placebo alongside meaning-centered psychotherapy (MCP). Blinded to condition, reflexive thematic analysis was used to analyze interview transcripts. RESULTS: This study demonstrates the importance of bidirectional influences between caregiver and patient; the experience of one influences the experience of both. Caregivers were generally supportive of their close associate participating in a psychedelic-assisted trial, although some admitted hesitancy in them taking part. Caregivers described a desire to make the most of now, referring to the role of LSD microdose-assisted MCP as a means of accessing hope, improving the dyad relationship, and reducing existential distress. SIGNIFICANCE OF RESULTS: Participation in trials investigating psychedelic-assisted MCP may offer hope for patients and their caregivers. Given the bidirectional relationship in wellbeing between cancer dyads, caregivers should be included alongside patients in such trials.",It's all about the relationship: The caregiver experience of supporting a person with advanced cancer going through an LSD microdosing trial.,"F. Cottam, A. Wells, C. Clayden, L. Reynolds"
41732712,"Sympathetic activation but not dissociation linked to ketamine's sustained antidepressant effect.^
BACKGROUND: Ketamine is a rapid-acting antidepressant with robust evidence, but unclear predictors of therapeutic response. OBJECTIVES: Based on previous knowledge, hemodynamic parameters and acute altered state of consciousness have been hypothesized as potential correlates of subsequent antidepressant outcome. DESIGN: A post hoc analysis was performed using the data from an open-label study, in which 39 patients with depression received a single intravenous infusion of ketamine (0.54 mg/kg). Antidepressant response was defined as ⩾50% reduction in the Montgomery-Åsberg Depression Rating Scale (MADRS) at day 7. METHODS: Systolic and diastolic blood pressure (SBP and DBP), heart rate, Clinician-Administered Dissociative States Scale (CADSS) and Brief Psychiatric Rating Scale (BPRS) were assessed during the infusion, alongside plasma levels of ketamine and norketamine. Data were analyzed using mixed-effects models and correlation and regression techniques. RESULTS: Responders exhibited significantly higher SBP and DBP during ketamine infusion compared with nonresponders. The degree of dissociation or psychotomimetic symptoms during the infusion did not differ significantly between responders and nonresponders. Antipsychotic (AP) augmentation was associated with worse antidepressant outcome as well as with lower infusion-related blood pressure values. CADSS and BPRS did not differ between AP users and nonusers. None of the parameters correlated with plasma levels of ketamine or norketamine. CONCLUSION: Higher blood pressure during ketamine administration was associated with better antidepressant outcome, supporting the hypothesis concerning sympathetic activation in treatment responders. Psychological parameters (as measured by CADSS and BPRS) were not linked to subsequent outcomes and did not resolve inconsistencies in previous studies. Concomitant antipsychotic medication attenuated ketamine's antidepressant effects. TRIAL REGISTRATION: EudraCT 2018-001539-39.",1,"[0.0024415787775069475, 0.9975583553314209]","['antidepressant', 'antipsychotics', 'blood pressure', 'dissociation', 'ketamine']",41732712,https://pubmed.ncbi.nlm.nih.gov/41732712/,10.1177/20451253261419636,2026,"BACKGROUND: Ketamine is a rapid-acting antidepressant with robust evidence, but unclear predictors of therapeutic response. OBJECTIVES: Based on previous knowledge, hemodynamic parameters and acute altered state of consciousness have been hypothesized as potential correlates of subsequent antidepressant outcome. DESIGN: A post hoc analysis was performed using the data from an open-label study, in which 39 patients with depression received a single intravenous infusion of ketamine (0.54 mg/kg). Antidepressant response was defined as ⩾50% reduction in the Montgomery-Åsberg Depression Rating Scale (MADRS) at day 7. METHODS: Systolic and diastolic blood pressure (SBP and DBP), heart rate, Clinician-Administered Dissociative States Scale (CADSS) and Brief Psychiatric Rating Scale (BPRS) were assessed during the infusion, alongside plasma levels of ketamine and norketamine. Data were analyzed using mixed-effects models and correlation and regression techniques. RESULTS: Responders exhibited significantly higher SBP and DBP during ketamine infusion compared with nonresponders. The degree of dissociation or psychotomimetic symptoms during the infusion did not differ significantly between responders and nonresponders. Antipsychotic (AP) augmentation was associated with worse antidepressant outcome as well as with lower infusion-related blood pressure values. CADSS and BPRS did not differ between AP users and nonusers. None of the parameters correlated with plasma levels of ketamine or norketamine. CONCLUSION: Higher blood pressure during ketamine administration was associated with better antidepressant outcome, supporting the hypothesis concerning sympathetic activation in treatment responders. Psychological parameters (as measured by CADSS and BPRS) were not linked to subsequent outcomes and did not resolve inconsistencies in previous studies. Concomitant antipsychotic medication attenuated ketamine's antidepressant effects. TRIAL REGISTRATION: EudraCT 2018-001539-39.",Sympathetic activation but not dissociation linked to ketamine's sustained antidepressant effect.,"V. Andrashko, T. Novak, M. Kopecek, A. Sulakova, V. Knop, J. Horacek"
41708888,"Sex differences in placebo and antidepressant response to intranasal esketamine for treatment-resistant depression.^
Esketamine has emerged as a fast-acting antidepressant option for individuals with treatment-resistant depression (TRD). Yet, little is known about how sex-assigned-at-birth shapes symptom-specific responses to these interventions, a critical gap in the move toward precision psychiatry. To address this gap, we conducted a pooled analysis of five randomized, double-blind, placebo-controlled trials in which adults with TRD received intranasal esketamine or placebo twice weekly for four weeks, alongside a newly initiated oral antidepressant. We evaluated the effects of sex-assigned-at-birth on overall depression severity, measured via total Montgomery-Åsberg Depression Rating Scale (MADRS) scores, across four symptom factors: sadness, negative thoughts, detachment, and neurovegetative symptoms, and rates of clinical response and remission. Esketamine treatment improved total MADRS scores in both sexes. However, females showed greater improvement in total MADRS scores and higher odds of treatment-response than males towards the end of the trials, in both the placebo and esketamine arms. Females also showed more pronounced reductions in the sadness and detachment factors at the end of the trials, as well as in the neurovegetative factor on day 15, regardless of treatment group. On the other hand, males showed a significant reduction in sadness symptoms after esketamine on day 2. These findings reveal that sex-assigned-at-birth influences overall antidepressant response and shapes the trajectory and symptom profile of improvement. Our findings emphasize the importance of incorporating sex-assigned-at-birth as a key variable to consider for optimizing TRD treatment strategies and advancing precision mental care.",1,"[0.006295006722211838, 0.9937049746513367]",[],41708888,https://pubmed.ncbi.nlm.nih.gov/41708888/,10.1038/s41380-026-03493-8,2026,"Esketamine has emerged as a fast-acting antidepressant option for individuals with treatment-resistant depression (TRD). Yet, little is known about how sex-assigned-at-birth shapes symptom-specific responses to these interventions, a critical gap in the move toward precision psychiatry. To address this gap, we conducted a pooled analysis of five randomized, double-blind, placebo-controlled trials in which adults with TRD received intranasal esketamine or placebo twice weekly for four weeks, alongside a newly initiated oral antidepressant. We evaluated the effects of sex-assigned-at-birth on overall depression severity, measured via total Montgomery-Åsberg Depression Rating Scale (MADRS) scores, across four symptom factors: sadness, negative thoughts, detachment, and neurovegetative symptoms, and rates of clinical response and remission. Esketamine treatment improved total MADRS scores in both sexes. However, females showed greater improvement in total MADRS scores and higher odds of treatment-response than males towards the end of the trials, in both the placebo and esketamine arms. Females also showed more pronounced reductions in the sadness and detachment factors at the end of the trials, as well as in the neurovegetative factor on day 15, regardless of treatment group. On the other hand, males showed a significant reduction in sadness symptoms after esketamine on day 2. These findings reveal that sex-assigned-at-birth influences overall antidepressant response and shapes the trajectory and symptom profile of improvement. Our findings emphasize the importance of incorporating sex-assigned-at-birth as a key variable to consider for optimizing TRD treatment strategies and advancing precision mental care.",Sex differences in placebo and antidepressant response to intranasal esketamine for treatment-resistant depression.,"M. Huc, S. Siddiqi, M. Myers, I. Colman, N. Salmaso, N. Jaworska, A. Aguilar-Valles"
41650725,"Ketamine-assisted psychotherapies for mental disorders: A historical overview and systematic review.^
INTRODUCTION: Ketamine-assisted psychotherapy (KAP) is considered a promising treatment strategy in psychiatric disorders, combining psychotherapeutic interventions with the rapid-acting pharmacological effects of ketamine towards enhancing outcomes. Although KAP has been practiced for many years across different diagnoses, evidence regarding optimal treatment methods and working mechanisms remains limited and has only partly been synthesized. METHODS: This systematic review provides a historical overview of studies published up to 2025, that combined ketamine and psychotherapy for the treatment of mental disorders. Psychotherapeutic approaches were categorized into their overarching psychological paradigms: psychoanalytic and psychodynamic, behavioral, humanistic, cognitive-behavioral, integrative/holistic, and other therapeutic frameworks. RESULTS: 64 articles, reporting on 72 studies, were included in this review, of which only 11 were randomized controlled trials (RCTs), highlighting the limited representation of RCTs in the overall body of evidence. Diverse therapeutic approaches were found, most were classified into the 'other' category (n = 24). Results suggest transdiagnostic effectiveness for indications including major depressive disorder, posttraumatic stress disorder, obsessive-compulsive disorder, substance use disorders and eating disorders. KAP, compared to only psychotherapy, was observed to enhance treatment engagement, symptom reduction, and duration of treatment response. Only two studies randomized psychotherapy in the context of ketamine treatment, neither of which reported added effects for psychotherapy. One of those studies also randomized ketamine and did not find a significant interaction effect. This limited evidence does not support added benefit from psychotherapy nor evidence of synergy. Methodological heterogeneity and the limited number of trials that used a psychotherapy control group, restrict definitive conclusions. DISCUSSION: Clinical effects are generally reported to be quite positive across psychiatric indications, however, there is a clear need for well-controlled trials to test for potential additive or synergistic effects of the combined use of ketamine and psychotherapy and to identify optimal therapeutic protocols.",1,"[0.0033291676081717014, 0.9966709017753601]","['Ketamine-assisted psychotherapy', 'Psychiatric disorders', 'Systematic review']",41650725,https://pubmed.ncbi.nlm.nih.gov/41650725/,10.1016/j.cpr.2026.102706,2026,"INTRODUCTION: Ketamine-assisted psychotherapy (KAP) is considered a promising treatment strategy in psychiatric disorders, combining psychotherapeutic interventions with the rapid-acting pharmacological effects of ketamine towards enhancing outcomes. Although KAP has been practiced for many years across different diagnoses, evidence regarding optimal treatment methods and working mechanisms remains limited and has only partly been synthesized. METHODS: This systematic review provides a historical overview of studies published up to 2025, that combined ketamine and psychotherapy for the treatment of mental disorders. Psychotherapeutic approaches were categorized into their overarching psychological paradigms: psychoanalytic and psychodynamic, behavioral, humanistic, cognitive-behavioral, integrative/holistic, and other therapeutic frameworks. RESULTS: 64 articles, reporting on 72 studies, were included in this review, of which only 11 were randomized controlled trials (RCTs), highlighting the limited representation of RCTs in the overall body of evidence. Diverse therapeutic approaches were found, most were classified into the 'other' category (n = 24). Results suggest transdiagnostic effectiveness for indications including major depressive disorder, posttraumatic stress disorder, obsessive-compulsive disorder, substance use disorders and eating disorders. KAP, compared to only psychotherapy, was observed to enhance treatment engagement, symptom reduction, and duration of treatment response. Only two studies randomized psychotherapy in the context of ketamine treatment, neither of which reported added effects for psychotherapy. One of those studies also randomized ketamine and did not find a significant interaction effect. This limited evidence does not support added benefit from psychotherapy nor evidence of synergy. Methodological heterogeneity and the limited number of trials that used a psychotherapy control group, restrict definitive conclusions. DISCUSSION: Clinical effects are generally reported to be quite positive across psychiatric indications, however, there is a clear need for well-controlled trials to test for potential additive or synergistic effects of the combined use of ketamine and psychotherapy and to identify optimal therapeutic protocols.",Ketamine-assisted psychotherapies for mental disorders: A historical overview and systematic review.,"JKE. Veraart, N. Schimmers, JJ. Breeksema, C. Seybert, J. Kamphuis, LFT. Huber, A. Rota, DT. Coerts, AJ. Oliveira-Maia, RA. Schoevers"
41643299,"Real-world effectiveness and safety of psychedelic-assisted psychotherapy: Outcomes from a large-scale compassionate use cohort in Switzerland.^
BACKGROUND: Classic serotonergic psychedelics such as LSD and psilocybin show promising antidepressant effects in controlled trials, but real-world data from routine clinical care remain limited. METHODS: This study retrospectively analysed routine data from adults with treatment-resistant depressive and/or anxiety disorders who received a first standardized Psychedelic-assisted Psychotherapy (PAP) cycle with 100 µg LSD or 25 mg psilocybin at a Swiss university hospital (May 2024-October 2025). Self-reported depression (BDI) and trait anxiety (STAI-T) were assessed at screening, one month before treatment, and 1-3 months post-treatment. In a subset of participants, cognitive emotion regulation (CERQ) was assessed pre- and post-treatment. Subjective drug effects and adverse events were recorded on the treatment day. RESULTS: The sample consisted of 115 patients (56.5 % female; Mean age = 47.5 years). Depressive and anxiety symptoms significantly decreased over time (BDI: F(2178) = 63.50, p < 0.001, partial η² = 0.42; STAI-T: F(1.74,145.9) = 16.97, p < 0.001, partial η² = 0.17), with no main effect of substance. CERQ analyses indicated reduced self-blame, rumination and catastrophizing, and increased positive refocusing and reappraisal. Perceived intensity followed distinct temporal profiles for LSD and psilocybin, but comparable subjective drug effects and clinical outcomes. Adverse events were mostly mild and transient, with no serious complications or treatment discontinuations. CONCLUSIONS: In this compassionate-use real-world cohort, a first fully-active dose PAP session with LSD or psilocybin was well tolerated and associated with significant improvements in depressive and anxiety symptoms. These findings support the feasibility and effectiveness of PAP in specialised routine care.",1,"[0.0029727646615356207, 0.9970272183418274]","['Anxiety', 'Depression', 'LSD', 'Mystical experience', 'Psilocybin', 'Psychedelic-assisted psychotherapy']",41643299,https://pubmed.ncbi.nlm.nih.gov/41643299/,10.1016/j.psychres.2026.116992,2026,"BACKGROUND: Classic serotonergic psychedelics such as LSD and psilocybin show promising antidepressant effects in controlled trials, but real-world data from routine clinical care remain limited. METHODS: This study retrospectively analysed routine data from adults with treatment-resistant depressive and/or anxiety disorders who received a first standardized Psychedelic-assisted Psychotherapy (PAP) cycle with 100 µg LSD or 25 mg psilocybin at a Swiss university hospital (May 2024-October 2025). Self-reported depression (BDI) and trait anxiety (STAI-T) were assessed at screening, one month before treatment, and 1-3 months post-treatment. In a subset of participants, cognitive emotion regulation (CERQ) was assessed pre- and post-treatment. Subjective drug effects and adverse events were recorded on the treatment day. RESULTS: The sample consisted of 115 patients (56.5 % female; Mean age = 47.5 years). Depressive and anxiety symptoms significantly decreased over time (BDI: F(2178) = 63.50, p < 0.001, partial η² = 0.42; STAI-T: F(1.74,145.9) = 16.97, p < 0.001, partial η² = 0.17), with no main effect of substance. CERQ analyses indicated reduced self-blame, rumination and catastrophizing, and increased positive refocusing and reappraisal. Perceived intensity followed distinct temporal profiles for LSD and psilocybin, but comparable subjective drug effects and clinical outcomes. Adverse events were mostly mild and transient, with no serious complications or treatment discontinuations. CONCLUSIONS: In this compassionate-use real-world cohort, a first fully-active dose PAP session with LSD or psilocybin was well tolerated and associated with significant improvements in depressive and anxiety symptoms. These findings support the feasibility and effectiveness of PAP in specialised routine care.",Real-world effectiveness and safety of psychedelic-assisted psychotherapy: Outcomes from a large-scale compassionate use cohort in Switzerland.,"T. Aboulafia-Brakha, A. Buchard, C. Mabilais, S. Alaux, C. Amberger, L. Furtado, F. Seragnoli, JF. Briefer, G. Thorens, M. Sabé, L. Szczesniak, R. Iuga, D. Zullino, L. Penzenstadler"
41633448,"Experiences of Australian clinicians, researchers, and patients with MDMA-assisted psychotherapy for post-traumatic stress disorder: A framework-guided qualitative analysis.^
BACKGROUND: Australia recently became the first country to reschedule methylenedioxymethamphetamine (MDMA) to permit authorized prescribing for post-traumatic stress disorder (PTSD) outside of clinical trials. This study explored the direct experience of Australian clinicians, researchers, and patients regarding the use of MDMA-assisted psychotherapy (MDMA-AP) for PTSD to inform guideline development. METHODS: In-depth semi-structured interviews were conducted with clinicians, researchers, and patients who had direct experience with the use of MDMA-AP or PTSD. Interviews were transcribed verbatim and coded. Themes were developed using both inductive and deductive approaches (guided by the World Health Organization Guide to Good Prescribing framework). RESULTS: Twenty-one interviews were conducted with clinicians (mental health-focused general practitioners, psychiatrists, psychologists, therapists), researchers (health economist, pharmacologist, social worker, trial researcher), and patients. Eleven themes emerged: (1) role of MDMA-AP in relation to established PTSD therapies; (2) importance of expectation management and shared decision-making; (3) perceived therapeutic benefits of MDMA-AP; (4) importance of comprehensive baseline screening (medical, psychological, financial, and social support); (5) variable patient values and preferences; (6) desire for flexible treatment protocols; (7) importance of comprehensive and ongoing consent; (8) duty of care in establishing strong therapeutic alliance; (9) patient need for information about process and logistics; (10) treatment monitoring and discontinuation; and (11) importance of post-treatment continuity of care. CONCLUSION: Australians with direct experience of the use of MDMA-AP or PTSD highlight the importance of expectation management, comprehensive screening, consent, safeguard measures, therapeutic alliance, integration of care, and training of healthcare providers. As MDMA-AP becomes implemented into clinical practice, there is scope to incorporate these insights into a national guideline.",1,"[0.0803474634885788, 0.9196525812149048]",[],41633448,https://pubmed.ncbi.nlm.nih.gov/41633448/,10.1016/j.jad.2026.121276,2026,"BACKGROUND: Australia recently became the first country to reschedule methylenedioxymethamphetamine (MDMA) to permit authorized prescribing for post-traumatic stress disorder (PTSD) outside of clinical trials. This study explored the direct experience of Australian clinicians, researchers, and patients regarding the use of MDMA-assisted psychotherapy (MDMA-AP) for PTSD to inform guideline development. METHODS: In-depth semi-structured interviews were conducted with clinicians, researchers, and patients who had direct experience with the use of MDMA-AP or PTSD. Interviews were transcribed verbatim and coded. Themes were developed using both inductive and deductive approaches (guided by the World Health Organization Guide to Good Prescribing framework). RESULTS: Twenty-one interviews were conducted with clinicians (mental health-focused general practitioners, psychiatrists, psychologists, therapists), researchers (health economist, pharmacologist, social worker, trial researcher), and patients. Eleven themes emerged: (1) role of MDMA-AP in relation to established PTSD therapies; (2) importance of expectation management and shared decision-making; (3) perceived therapeutic benefits of MDMA-AP; (4) importance of comprehensive baseline screening (medical, psychological, financial, and social support); (5) variable patient values and preferences; (6) desire for flexible treatment protocols; (7) importance of comprehensive and ongoing consent; (8) duty of care in establishing strong therapeutic alliance; (9) patient need for information about process and logistics; (10) treatment monitoring and discontinuation; and (11) importance of post-treatment continuity of care. CONCLUSION: Australians with direct experience of the use of MDMA-AP or PTSD highlight the importance of expectation management, comprehensive screening, consent, safeguard measures, therapeutic alliance, integration of care, and training of healthcare providers. As MDMA-AP becomes implemented into clinical practice, there is scope to incorporate these insights into a national guideline.","Experiences of Australian clinicians, researchers, and patients with MDMA-assisted psychotherapy for post-traumatic stress disorder: A framework-guided qualitative analysis.","ASJ. Yong, A. Freeburn, S. Bratuskins, G. Bedi, JS. Bell"
